Zone,Easting,Northing,Longitud,Latitud,Fecha,Año,Día de la Semana,Hora,Turno,Distrito,Calle 2,Incidencia,Calle,Nº
15S,445690,4488432,-3.64137339,40.54486175,12/09/2022,2022,Lunes,17:15,Tarde,Centro,,COLISION TRASERO LATERAL,CONSTITUCION,91
15S,445118,4488607,-3.6481432,40.54640053,13/09/2022,2022,Martes,9:50,Mañana,Norte,,CHOQUE CON VEHICULO ESTACIONADO,MARQUES DE LA VALDAVIA,102
15S,444811,4484904,-3.65144547,40.51302206,13/09/2022,2022,Martes,12:00,Mañana,Urbanizaciones,,COLISION LATERAL,"PARQUES, PASEO",6
15S,445503,4488847,-3.64361742,40.54858795,13/09/2022,2022,Martes,17:10,Tarde,Norte,,ATROPELLO PEATON,ZAPORRA,1
15S,446040,4488781,-3.63727011,40.54802855,14/09/2022,2022,Miércoles,8:30,Mañana,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,"ESPAÑA, AVDA",50
15S,445805,4488161,-3.63999214,40.54242801,14/09/2022,2022,Miércoles,8:42,Mañana,Centro,,COLISION FRONTOLATERAL,ZAMORA,
15S,444229,4486613,-3.65846553,40.52837847,14/09/2022,2022,Miércoles,14:16,Tarde,Urbanizaciones,,COLISION LATERAL,GRANJA,16
15S,445065,4488890,-3.64879368,40.54894638,14/09/2022,2022,Miércoles,18:10,Tarde,Norte,,COLISION POR ALCANCE,MANUEL DE FALLA,12
15S,444904,4489409,-3.65074027,40.55361103,15/09/2022,2022,Jueves,9:45,Mañana,Norte,,COLISION TRASERO LATERAL,FCO LARGO CABALLERO,26
15S,445931,4486885,-3.63839517,40.53094152,17/09/2022,2022,Sábado,8:20,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"BRUSELAS, AVDA",21
15S,444887,4488447,-3.65085714,40.54494385,18/09/2022,2022,Domingo,8:40,Mañana,Norte,,COLISION FRONTOLATERAL,DR SEVERO OCHOA,
15S,446527,4487975,-3.63145076,40.54079936,19/09/2022,2022,Lunes,3:35,Noche,Centro,,COLISION FRONTOLATERAL,EMPECINADO,26
15S,444218,4489306,-3.65883303,40.55263725,19/09/2022,2022,Lunes,17:15,Tarde,Norte,,CHOQUE PERDIDA FRENO DE MANO,FANTASIA (DE LA),8
15S,444977,4488003,-3.6497557,40.54095011,19/09/2022,2022,Lunes,11:00,Mañana,Centro,,COLISION POR ALCANCE,HUELVA,
15S,447585,4487139,-3.61888846,40.53333591,19/09/2022,2022,Lunes,17:15,Tarde,Urbanizaciones,,COLISION POR ALCANCE,TRANSICION ESPAÑOLA,22
15S,446815,4486583,-3.62793294,40.52827816,19/09/2022,2022,Lunes,18:00,Tarde,Urbanizaciones,,COLISION LATERAL,CAMINO ANCHO,83
15S,446809,4486615,-3.62800647,40.52856605,19/09/2022,2022,Lunes,17:30,Tarde,Urbanizaciones,,COLISION TRASERO LATERAL,CAMINO ANCHO,
15S,444884,4488416,-3.65088986,40.54466439,20/09/2022,2022,Martes,15:20,Tarde,Norte,,COLISION FRONTOLATERAL,CHOPERA,
15S,443913,4488936,-3.66240227,40.54928357,20/09/2022,2022,Martes,14:50,Tarde,Norte,,ATROPELLO EN PASO DE PEATONES,ILUSION (DE LA),1
15S,447715,4487454,-3.61737962,40.53618178,20/09/2022,2022,Martes,21:30,Tarde,Urbanizaciones,,CHOQUE PERDIDA FRENO DE MANO,"JOSE CABALLERO, POLIDEPORTIVO",
15S,446207,4488234,-3.63525139,40.54311182,20/09/2022,2022,Martes,22:00,Tarde,Centro,,CAIDA MOTORISTA,FUEGO,30
15S,444867,4488432,-3.651092,40.54480739,21/09/2022,2022,Miércoles,14:55,Tarde,Norte,,COLISION FRONTOLATERAL,CHOPERA,117
15S,444472,4487845,-3.65570489,40.5394931,21/09/2022,2022,Miércoles,16:15,Tarde,Empresarial,,COLISION FRONTOLATERAL,"VALDELAPARRA, AVDA.",
15S,445933,4488528,-3.63851206,40.54574245,21/09/2022,2022,Miércoles,9:40,Mañana,Centro,,COLISION TRASERO LATERAL,MIRAFLORES,63
15S,444491,4489434,-3.65562012,40.55380866,22/09/2022,2022,Jueves,15:00,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,FCO LARGO CABALLERO,56
15S,444375,4489033,-3.65695481,40.55018853,22/09/2022,2022,Jueves,19:15,Tarde,Norte,,COLISION FRONTOLATERAL,FELICIDAD (DE LA),
15S,448353,4485448,-3.60968277,40.5181508,21/09/2022,2022,Miércoles,7:15,Mañana,Urbanizaciones,,COLISION POR ALCANCE,CAMINO VIEJO,20
15S,446481,4486835,-3.63189744,40.53052679,22/09/2022,2022,Jueves,9:15,Mañana,Urbanizaciones,,COLISION POR ALCANCE,SALVIA,48
15S,445910,4486855,-3.63864053,40.5306699,23/09/2022,2022,Viernes,11:10,Mañana,Urbanizaciones,,COLISION POR ALCANCE,"BRUSELAS, AVDA",21
15S,444485,4489046,-3.65565689,40.55031302,23/09/2022,2022,Viernes,16:45,Tarde,Norte,,COLISION FRONTOLATERAL,DOLORES IBARRURI,
15S,446326,4484824,-3.63355683,40.5124008,24/09/2022,2022,Sábado,5:05,Noche,Urbanizaciones,,SALIDA DE VIA,CAMINO DE LA FUENTE,4
15S,443909,4488862,-3.66244294,40.54861668,24/09/2022,2022,Sábado,13:50,Mañana,Norte,,COLISION FRONTOLATERAL,MARQUES DE LA VALDAVIA,
15S,445189,4488098,-3.64726062,40.54181996,24/09/2022,2022,Sábado,18:00,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,PINTOR MURILLO,22
15S,446942,4486297,-3.62640961,40.52570989,26/09/2022,2022,Lunes,13:30,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,CAMINO ANCHO,84
15S,444618,4486864,-3.65389503,40.53066566,23/09/2022,2022,Viernes,13:00,Mañana,Empresarial,,COLISION POR ALCANCE,VALPORTILLO I,8
15S,445741,4488276,-3.64075775,40.54345979,28/09/2022,2022,Miércoles,10:00,Mañana,Centro,,COLISION POR ALCANCE,CHOPERA,96
15S,445875,4487000,-3.63906616,40.53197383,28/09/2022,2022,Miércoles,17:30,Tarde,Urbanizaciones,,COLISION POR ALCANCE,"BRUSELAS, AVDA",21
15S,440873,4482109,-3.69766517,40.48757233,29/09/2022,2022,Jueves,20:50,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,CEMENTERIO PAZ,
15S,440868,4482094,-3.69772276,40.48743685,29/09/2022,2022,Jueves,21:37,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,CEMENTERIO PAZ,
15S,446297,4487795,-3.63415133,40.53916297,29/09/2022,2022,Jueves,13:50,Mañana,Centro,,COLISION FRONTOLATERAL,FLOR,
15S,444474,4484942,-3.65542647,40.51334188,30/09/2022,2022,Viernes,15:50,Tarde,Urbanizaciones,,COLISION POR ALCANCE,"PARQUES, PASEO",1
15S,446715,4487799,-3.629216,40.53922599,30/09/2022,2022,Viernes,14:30,Tarde,Centro,,COLISION POR ALCANCE,SALVADOR ALLENDE,14
15S,445850,4485144,-3.63920248,40.51525257,01/10/2022,2022,Sábado,2:45,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,CAMINO DE LA FUENTE,5
15S,446078,4488778,-3.6368211,40.548004,01/10/2022,2022,Sábado,9:50,Mañana,Centro,,COLISION FRONTOLATERAL,"ESPAÑA, AVDA",
15S,445883,4487270,-3.63899482,40.53440662,01/10/2022,2022,Sábado,18:15,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,OLIMPICA,9
15S,445413,4485939,-3.64442922,40.52238561,02/10/2022,2022,Domingo,10:00,Mañana,Urbanizaciones,,CHOQUE CON MURO,BEGONIA,135
15S,445880,4487868,-3.63908143,40.53979345,01/10/2022,2022,Sábado,22:18,Tarde,Centro,,COLISION POR ALCANCE,CHOPERA,46
15S,445208,4488275,-3.64705161,40.5434157,02/10/2022,2022,Domingo,19:50,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,DR CASIMIRO MORCILLO,8
15S,444947,4487881,-3.65009931,40.5398491,03/10/2022,2022,Lunes,12:30,Mañana,Empresarial,,CAIDA MOTORISTA,"VALDELAPARRA, AVDA.",
15S,444639,4485812,-3.65355504,40.52119023,03/10/2022,2022,Lunes,15:27,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"NACIONAL I, CTRA",
15S,444536,4487870,-3.65495139,40.5397226,03/10/2022,2022,Lunes,19:15,Tarde,Empresarial,,COLISION POR ALCANCE,"VALDELAPARRA, AVDA.",
15S,446868,4487437,-3.62737898,40.53597476,04/10/2022,2022,Martes,16:30,Tarde,Urbanizaciones,,CAIDA PASAJERO,"VEGA, AVENIDA",
15S,445890,4488195,-3.63899134,40.54273985,04/10/2022,2022,Martes,18:30,Tarde,Centro,,COLISION LATERAL,MARQUES DE LA VALDAVIA,37
15S,444103,4489104,-3.66017332,40.55080981,04/10/2022,2022,Martes,22:15,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,"FUENTELUCHA, Pº",1
15S,443945,4488612,-3.66199562,40.54636703,06/10/2022,2022,Jueves,0:00,Noche,Norte,,CHOQUE CON VEHICULO ESTACIONADO,"VALDELAPARRA, AVDA.",76
15S,445621,4486488,-3.642021,40.5273449,07/10/2022,2022,Viernes,8:28,Mañana,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,AZALEA,553
15S,445524,4487355,-3.64324084,40.53514882,07/10/2022,2022,Viernes,9:45,Mañana,Empresarial,,COLISION FRONTOLATERAL,INDUSTRIA,4
15S,443907,4488860,-3.66246638,40.54859853,07/10/2022,2022,Viernes,14:50,Tarde,Norte,,COLISION LATERAL,"VALDELAPARRA, AVDA.",
15S,447129,4485300,-3.62411868,40.51674041,07/10/2022,2022,Viernes,22:08,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"MARQUESA VDA ALDAMA, PSO",31
15S,445535,4488424,-3.64320306,40.54477951,07/10/2022,2022,Viernes,10:40,Mañana,Centro,,COLISION LATERAL,"ESPAÑA, AVDA",8
15S,447882,4487442,-3.61540681,40.53608419,09/10/2022,2022,Domingo,11:45,Mañana,Urbanizaciones,,COLISION LATERAL,FERNANDO ALONSO,8
15S,445700,4488311,-3.6412449,40.54377239,09/10/2022,2022,Domingo,1:20,Noche,Centro,,CHOQUE CON VEHICULO ESTACIONADO,MARQUES DE LA VALDAVIA,55
15S,446044,4486725,-3.6370474,40.52950754,08/10/2022,2022,Sábado,21:30,Tarde,Urbanizaciones,,CHOQUE PERDIDA FRENO DE MANO,NARDO,
15S,444874,4485185,-3.65072634,40.51555761,09/10/2022,2022,Domingo,15:20,Tarde,Urbanizaciones,,COLISION FRONTOLATERAL,CONDE DE LOS GAITANES,
15S,444349,4488569,-3.657221,40.54600691,09/10/2022,2022,Domingo,17:35,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,CAMILO JOSE CELA,12
15S,445269,4488729,-3.6463706,40.54750954,10/10/2022,2022,Lunes,13:55,Mañana,Norte,,ATROPELLO PEATON,CONJUNTO AVENIDA,4
15S,445197,4489004,-3.64724472,40.54998208,10/10/2022,2022,Lunes,17:15,Tarde,Norte,,COLISION LATERAL,MANUEL DE FALLA,
15S,444013,4488827,-3.66121166,40.54830842,11/10/2022,2022,Martes,16:00,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,MARQUES DE LA VALDAVIA,167
15S,444618,4487207,-3.65392507,40.53375553,11/10/2022,2022,Martes,17:15,Tarde,Empresarial,,CHOQUE CON VEHICULO ESTACIONADO,VALPORTILLO I,26
15S,445394,4485932,-3.64465291,40.5223213,12/10/2022,2022,Miércoles,15:10,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,BEGONIA,121
15S,445217,4488946,-3.6470035,40.54946092,12/10/2022,2022,Miércoles,16:45,Tarde,Norte,,COLISION TRASERO LATERAL,CONSTITUCION,124
15S,446142,4487414,-3.63594908,40.53572071,12/10/2022,2022,Miércoles,18:35,Tarde,Urbanizaciones,,COLISION LATERAL,OLIMPICA,
15S,444883,4488586,-3.6509165,40.54619575,13/10/2022,2022,Jueves,11:00,Mañana,Norte,,COLISION FRONTOLATERAL,MARQUES DE LA VALDAVIA,101
15S,445867,4486538,-3.63912108,40.52781142,13/10/2022,2022,Jueves,18:50,Tarde,Urbanizaciones,,CHOQUE PERDIDA FRENO DE MANO,AZALEA,
15S,445498,4485924,-3.64342452,40.52225608,13/10/2022,2022,Jueves,16:45,Tarde,Urbanizaciones,,COLISION POR ALCANCE,BEGONIA,135
15S,446850,4486450,-3.62750856,40.52708229,14/10/2022,2022,Viernes,12:15,Mañana,Urbanizaciones,,COLISION FRONTOLATERAL,"ALCOBENDAS, PS",
15S,444530,4487894,-3.65502434,40.5399384,14/10/2022,2022,Viernes,13:25,Mañana,Empresarial,,CHOQUE MOBILIARIO URBANO SEÑAL,"VALDELAPARRA, AVDA.",
15S,447712,4487461,-3.61741562,40.53624465,14/10/2022,2022,Viernes,12:55,Mañana,Urbanizaciones,,CHOQUE PERDIDA FRENO DE MANO,FERNANDO ALONSO,
15S,445973,4487575,-3.63795825,40.53716006,14/10/2022,2022,Viernes,15:15,Tarde,Centro,,COLISION LATERAL,MENINA,
15S,445018,4489522,-3.64940373,40.55463655,14/10/2022,2022,Viernes,15:15,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,GLORIA FUERTES,11
15S,446071,4488795,-3.63690521,40.54815669,14/10/2022,2022,Viernes,15:00,Tarde,Norte,,COLISION POR ALCANCE,"MADRID, AV, ALCO",5
15S,448356,4485501,-3.60965168,40.51862843,15/10/2022,2022,Sábado,0:17,Noche,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,CAMINO VIEJO,84
15S,445381,4485624,-3.64477978,40.51954585,15/10/2022,2022,Sábado,12:10,Mañana,Urbanizaciones,,COLISION TRASERO LATERAL,KERRIA,1
15S,444698,4486270,-3.6528986,40.52532001,14/10/2022,2022,Viernes,22:00,Tarde,Empresarial,,COLISION FRONTOLATERAL,FCO CHICO MENDES,2
15S,445973,4488768,-3.63806022,40.54790708,15/10/2022,2022,Sábado,22:10,Tarde,Centro,,COLISION FRONTOLATERAL,"ESPAÑA, AVDA",48
15S,445560,4488731,-3.64293429,40.54754673,16/10/2022,2022,Domingo,19:14,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,ROSALIA DE CASTRO,1
15S,447152,4485591,-3.62387149,40.51936334,17/10/2022,2022,Lunes,9:20,Mañana,Urbanizaciones,,COLISION FRONTOLATERAL,CAMINO DEL GOLF,
15S,445453,4488944,-3.64421626,40.54945847,17/10/2022,2022,Lunes,13:15,Mañana,Norte,,COLISION POR ALCANCE,ISAAC ALBENIZ,18
15S,445093,4488914,-3.6484651,40.54916444,17/10/2022,2022,Lunes,17:10,Tarde,Norte,,COLISION POR ALCANCE,MANUEL DE FALLA,16
15S,445192,4488994,-3.6473029,40.54989166,18/10/2022,2022,Martes,13:35,Mañana,Norte,,COLISION FRONTOLATERAL,MANUEL DE FALLA,30
15S,444807,4488170,-3.65177765,40.54244321,18/10/2022,2022,Martes,16:12,Tarde,Norte,,CAIDA MOTORISTA,RAMON Y CAJAL,
15S,447145,4487551,-3.6241179,40.53701944,18/10/2022,2022,Martes,16:40,Tarde,Urbanizaciones,,COLISION LATERAL,"VEGA, AVENIDA",27
15S,447234,4487505,-3.6230632,40.53661072,18/10/2022,2022,Martes,17:30,Tarde,Urbanizaciones,,COLISION,"JOSE CABALLERO, POLIDEPORTIVO",
15S,446093,4486895,-3.63648339,40.53104215,19/10/2022,2022,Miércoles,15:51,Tarde,Urbanizaciones,,COLISION TRASERO LATERAL,NARDO,
15S,445081,4485086,-3.6482744,40.51467951,19/10/2022,2022,Miércoles,16:46,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,CONDE DE LOS GAITANES,6
15S,445520,4488143,-3.64335597,40.54224717,19/10/2022,2022,Miércoles,20:00,Tarde,Centro,,CHOQUE MOBILIARIO URBANO SEÑAL,CHOPERA,51
15S,445863,4487537,-3.63925382,40.53681056,19/10/2022,2022,Miércoles,21:25,Tarde,Centro,,CHOQUE PERDIDA FRENO DE MANO,PINTOR VELAZQUEZ,
15S,445915,4488189,-3.63869561,40.54268743,20/10/2022,2022,Jueves,11:50,Mañana,Centro,,COLISION TRASERO LATERAL,MARQUES DE LA VALDAVIA,46
15S,445531,4489254,-3.64332184,40.5522562,20/10/2022,2022,Jueves,15:35,Tarde,Norte,,CAIDA MOTORISTA,MANUEL DE FALLA,50
15S,444895,4488395,-3.65075813,40.54447595,20/10/2022,2022,Jueves,16:00,Tarde,Norte,,COLISION POR ALCANCE,DR SEVERO OCHOA,
15S,445259,4486938,-3.64633361,40.53137486,29/09/2022,2022,Jueves,11:45,Mañana,Empresarial,,COLISION FRONTOLATERAL,RIO NORTE,
15S,445799,4487624,-3.64001695,40.53759011,21/10/2022,2022,Viernes,17:15,Tarde,Centro,,CHOQUE PERDIDA FRENO DE MANO,PINTOR VELAZQUEZ,6
15S,445974,4487571,-3.6379461,40.53712409,21/10/2022,2022,Viernes,17:00,Tarde,Centro,,COLISION LATERAL,MENINA,
15S,446558,4488194,-3.63110322,40.5427742,22/10/2022,2022,Sábado,14:30,Tarde,Centro,,COLISION LATERAL,SANTIAGO APOSTOL,6
15S,446124,4488190,-3.63622774,40.54271006,22/10/2022,2022,Sábado,18:00,Tarde,Centro,,COLISION LATERAL,ISABEL ROSILLO,2
15S,445839,4487693,-3.63955056,40.5382143,22/10/2022,2022,Sábado,17:45,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,PINTOR ROSALES,7
15S,446356,4488318,-3.63349905,40.54387819,23/10/2022,2022,Domingo,13:15,Mañana,Centro,,COLISION POR ALCANCE,SEGOVIA,17
15S,444890,4488576,-3.65083296,40.54610613,23/10/2022,2022,Domingo,9:30,Mañana,Norte,,COLISION LATERAL,MANUEL DE FALLA,
15S,446319,4487233,-3.63384384,40.53410167,24/10/2022,2022,Lunes,12:15,Mañana,Urbanizaciones,,COLISION LATERAL,"VEGA, AVENIDA",21
15S,444934,4486380,-3.65012211,40.52632664,24/10/2022,2022,Lunes,18:00,Tarde,Empresarial,,COLISION FRONTOLATERAL,"CARREFOUR, CC",
15S,445368,4487310,-3.64507885,40.53473317,24/10/2022,2022,Lunes,18:25,Tarde,Empresarial,,COLISION FRONTOLATERAL,INDUSTRIA,14
15S,447296,4487448,-3.62232639,40.53610119,24/10/2022,2022,Lunes,21:35,Tarde,Urbanizaciones,,CHOQUE PERDIDA FRENO DE MANO,TRANSICION ESPAÑOLA,7
15S,448283,4486153,-3.61056668,40.52449741,25/10/2022,2022,Martes,8:30,Mañana,Urbanizaciones,,COLISION FRONTOLATERAL,CONDE DE LOS GAITANES,
15S,445676,4488185,-3.64151748,40.54263576,25/10/2022,2022,Martes,14:45,Tarde,Centro,,CHOQUE CON VEHICULO ESTACIONADO,ZARAGOZA,23
15S,444470,4487847,-3.65572868,40.53951099,25/10/2022,2022,Martes,15:35,Tarde,Empresarial,,CAIDA CICLISTA,MONTE DE VALDELATAS,
15S,446887,4487214,-3.62713591,40.5339671,25/10/2022,2022,Martes,18:35,Tarde,Urbanizaciones,,COLISION LATERAL,ANABEL SEGURA,11
15S,444959,4485661,-3.64976443,40.51985126,25/10/2022,2022,Martes,17:36,Tarde,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,AZALEA,53
15S,445986,4488086,-3.63784842,40.5417642,11/10/2022,2022,Martes,12:15,Mañana,Centro,,COLISION LATERAL,MARQUES DE LA VALDAVIA,23
15S,444120,4488488,-3.65991808,40.54526182,26/10/2022,2022,Miércoles,8:15,Mañana,Norte,,COLISION FRONTOLATERAL,CHOPERA,200
15S,444950,4489131,-3.65017277,40.55110976,26/10/2022,2022,Miércoles,14:00,Mañana,Norte,,COLISION LATERAL,MIGUEL DE CERVANTES,8
15S,445685,4487325,-3.64133732,40.53488913,26/10/2022,2022,Miércoles,14:07,Tarde,Empresarial,,COLISION POR ALCANCE,"FUENCARRAL, CTRA",
15S,446104,4488750,-3.63651167,40.54775346,26/10/2022,2022,Miércoles,17:20,Tarde,Centro,,COLISION FRONTOLATERAL,FUEGO,
15S,446190,4486936,-3.63534166,40.5314178,26/10/2022,2022,Miércoles,14:50,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"BRUSELAS, AVDA",15
15S,446136,4486972,-3.63598227,40.5317386,26/10/2022,2022,Miércoles,21:40,Tarde,Urbanizaciones,,CAIDA MOTORISTA,"BRUSELAS, AVDA",14
15S,445057,4489393,-3.6489319,40.55347706,27/10/2022,2022,Jueves,18:10,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,FCO LARGO CABALLERO,20
15S,444876,4485185,-3.65070273,40.51555774,26/10/2022,2022,Miércoles,18:00,Tarde,Urbanizaciones,,COLISION FRONTOLATERAL,CONDE DE LOS GAITANES,2
15S,448440,4486213,-3.60871814,40.5250477,27/10/2022,2022,Jueves,11:40,Mañana,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,"ALCOBENDAS, PS",
15S,444119,4488015,-3.65988808,40.5410008,28/10/2022,2022,Viernes,8:40,Mañana,Norte,,COLISION TRASERO LATERAL,CAMILO JOSE CELA,56
15S,444148,4489854,-3.65970819,40.5575691,28/10/2022,2022,Viernes,18:00,Tarde,Norte,,COLISION FRONTOLATERAL,"FUENTELUCHA, Pº",
15S,446451,4487673,-3.63232259,40.53807391,28/10/2022,2022,Viernes,12:55,Mañana,Centro,,COLISION,SALVADOR ALLENDE,10
15S,445367,4487077,-3.64507053,40.53263415,29/10/2022,2022,Sábado,11:00,Mañana,Empresarial,,SALIDA DE VIA,"FUENCARRAL, CTRA",22
15S,444653,4488726,-3.65364483,40.54744158,29/10/2022,2022,Sábado,18:00,Tarde,Norte,,CHOQUE MOBILIARIO URBANO SEÑAL,MARQUES DE LA VALDAVIA,
15S,445880,4487269,-3.63903015,40.53439742,29/10/2022,2022,Sábado,19:55,Tarde,Urbanizaciones,,COLISION TRASERO LATERAL,OLIMPICA,9
15S,446756,4488076,-3.62875521,40.54172395,30/10/2022,2022,Domingo,1:40,Noche,Centro,,CAIDA CICLISTA,GERONA,
15S,446971,4487699,-3.62618481,40.53834157,30/10/2022,2022,Domingo,1:50,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,OLIMPICA,1
15S,445661,4487384,-3.64162576,40.53541906,28/10/2022,2022,Viernes,12:55,Mañana,Empresarial,,COLISION LATERAL,"VALDELAPARRA, AVDA.",
15S,446370,4487239,-3.6332422,40.53415902,31/10/2022,2022,Lunes,17:20,Tarde,Urbanizaciones,,COLISION FRONTOLATERAL,"VEGA, AVENIDA",21
15S,446409,4488025,-3.63284835,40.54124215,01/11/2022,2022,Martes,17:50,Tarde,Centro,,CAIDA PASAJERO,"MARQUESA VDA ALDAMA, CALLE",14
15S,443699,4485988,-3.66466701,40.52271241,02/11/2022,2022,Miércoles,15:15,Tarde,Empresarial,,COLISION POR ALCANCE,MONTE DE VALDELATAS,
15S,445818,4488246,-3.63984592,40.54319457,02/11/2022,2022,Miércoles,16:10,Tarde,Centro,,COLISION POR ALCANCE,MARQUES DE LA VALDAVIA,58
15S,446808,4486680,-3.62802374,40.52915153,02/11/2022,2022,Miércoles,16:30,Tarde,Urbanizaciones,,COLISION TRASERO LATERAL,CAMINO ANCHO,83
15S,447835,4484813,-3.61574499,40.51239799,02/11/2022,2022,Miércoles,12:35,Mañana,Urbanizaciones,,COLISION FRONTOLATERAL CICLISTA,CAMINO VIEJO,
15S,445306,4489107,-3.64596638,40.55091714,03/11/2022,2022,Jueves,17:30,Tarde,Norte,,CAIDA MOTORISTA,MANUEL DE FALLA,42
15S,446972,4485606,-3.62599753,40.51948697,03/11/2022,2022,Jueves,20:15,Tarde,Urbanizaciones,,CHOQUE MOBILIARIO URBANO SEÑAL,CAMINO DEL GOLF,
15S,444761,4484736,-3.65202097,40.51150531,04/11/2022,2022,Viernes,16:00,Tarde,Urbanizaciones,,COLISION POR ALCANCE,CAMINO DEL ENCINAR,1
15S,445658,4489321,-3.64182772,40.5528681,04/11/2022,2022,Viernes,18:10,Tarde,Norte,,CHOQUE CON VEHICULO ESTACIONADO,MANUEL DE FALLA,34
15S,446713,4488338,-3.62928505,40.54408139,04/11/2022,2022,Viernes,8:25,Mañana,Centro,,COLISION POR ALCANCE,"ESPAÑA, AVDA",54
15S,444117,4486381,-3.65976729,40.52628098,05/11/2022,2022,Sábado,12:30,Mañana,Empresarial,,COLISION FRONTOLATERAL,GRANJA,1
15S,444014,4488830,-3.66120012,40.54833551,06/11/2022,2022,Domingo,13:50,Mañana,Norte,,CAIDA CICLISTA,MARQUES DE LA VALDAVIA,157
15S,446220,4487235,-3.63501289,40.53411327,06/11/2022,2022,Domingo,17:25,Tarde,Urbanizaciones,,COLISION POR ALCANCE,"VEGA, AVENIDA",24
15S,445892,4488753,-3.63901549,40.54776666,06/11/2022,2022,Domingo,18:30,Tarde,Centro,,COLISION LATERAL,"ESPAÑA, AVDA",
15S,444883,4487271,-3.65080184,40.53434973,07/11/2022,2022,Lunes,8:15,Mañana,Empresarial,,COLISION POR ALCANCE,INDUSTRIA,30
15S,444404,4488694,-3.6565825,40.54713664,08/11/2022,2022,Martes,7:00,Mañana,Norte,,COLISION FRONTOLATERAL,MARQUES DE LA VALDAVIA,129
15S,446539,4487549,-3.63127304,40.53696255,08/11/2022,2022,Martes,9:55,Mañana,Urbanizaciones,,COLISION POR ALCANCE,OLIMPICA,12
15S,447122,4485293,-3.62420072,40.5166769,05/11/2022,2022,Sábado,12:05,Mañana,Urbanizaciones,,COLISION FRONTOLATERAL,"MARQUESA VDA ALDAMA, CALLE",
15S,446440,4487615,-3.63244756,40.53755071,09/11/2022,2022,Miércoles,21:05,Tarde,Urbanizaciones,,CHOQUE CON ARBOL,FRANCISCA DELGADO,2
15S,444766,4484907,-3.65197687,40.51304609,10/11/2022,2022,Jueves,0:24,Noche,Urbanizaciones,,CHOQUE CON VEHICULO ESTACIONADO,"PARQUES, PASEO",5
15S,445472,4488899,-3.643988,40.54905435,10/11/2022,2022,Jueves,1:10,Noche,Norte,,CHOQUE CON VEHICULO ESTACIONADO,ISAAC ALBENIZ,14
15S,444944,44889895,-3.65023126,40.54983018,10/11/2022,2022,Jueves,9:10,Mañana,Norte,,COLISION FRONTOLATERAL CICLISTA,MIGUEL DE CERVANTES,
15S,445927,4487825,-3.63852278,40.53940916,10/11/2022,2022,Jueves,17:30,Tarde,Centro,,COLISION TRASERO LATERAL,CHOPERA,40
15S,445375,4488517,-3.6451005,40.54560676,11/11/2022,2022,Viernes,8:20,Mañana,Norte,,COLISION POR ALCANCE,MARQUES DE LA VALDAVIA,75
15S,445211,4488605,-3.64704479,40.54638866,11/11/2022,2022,Viernes,18:40,Tarde,Norte,,ATROPELLO PEATON,MARQUES DE LA VALDAVIA,100
15S,448447,4486220,-3.60863607,40.52511119,11/11/2022,2022,Viernes,19:40,Tarde,Urbanizaciones,,COLISION FRONTOLATERAL,CONDE DE LOS GAITANES,
15S,444931,4488829,-3.65037084,40.54838797,13/11/2022,2022,Domingo,18:45,Tarde,Norte,,COLISION FRONTOLATERAL,MIGUEL DE CERVANTES,
15S,445344,4488722,-3.6454843,40.54745143,25/10/2022,2022,Martes,12:30,Mañana,Norte,,COLISION POR ALCANCE,RUPERTO CHAPI,
